"ensembl_gene_id","hgnc_symbol","description","gene_biotype","chromosome_name","start_position","end_position"
"ENSG00000154162","CDH12","cadherin 12 [Source:HGNC Symbol;Acc:HGNC:1751]","protein_coding","5",21750673,22853344
"ENSG00000154447","SH3RF1","SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]","protein_coding","4",169094259,169270956
"ENSG00000154553","PDLIM3","PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]","protein_coding","4",185500660,185535507
"ENSG00000154556","SORBS2","sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]","protein_coding","4",185585444,185956652
"ENSG00000164104","HMGB2","high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]","protein_coding","4",173331376,173334432
"ENSG00000164105","SAP30","Sin3A associated protein 30 [Source:HGNC Symbol;Acc:HGNC:10532]","protein_coding","4",173369969,173377532
"ENSG00000164106","SCRG1","stimulator of chondrogenesis 1 [Source:HGNC Symbol;Acc:HGNC:17036]","protein_coding","4",173384701,173406380
"ENSG00000164107","HAND2","heart and neural crest derivatives expressed 2 [Source:HGNC Symbol;Acc:HGNC:4808]","protein_coding","4",173524969,173530229
"ENSG00000164117","FBXO8","F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587]","protein_coding","4",174236658,174283667
"ENSG00000164118","CEP44","centrosomal protein 44 [Source:HGNC Symbol;Acc:HGNC:29356]","protein_coding","4",174283730,174333380
"ENSG00000164120","HPGD","15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]","protein_coding","4",174490175,174523154
"ENSG00000164122","ASB5","ankyrin repeat and SOCS box containing 5 [Source:HGNC Symbol;Acc:HGNC:17180]","protein_coding","4",176213673,176277571
"ENSG00000164123","C4orf45","chromosome 4 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:26342]","protein_coding","4",158893134,159038760
"ENSG00000164124","TMEM144","transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]","protein_coding","4",158201604,158255416
"ENSG00000164125","GASK1B","golgi associated kinase 1B [Source:HGNC Symbol;Acc:HGNC:25312]","protein_coding","4",158124474,158173318
"ENSG00000164128","NPY1R","neuropeptide Y receptor Y1 [Source:HGNC Symbol;Acc:HGNC:7956]","protein_coding","4",163323962,163344832
"ENSG00000164129","NPY5R","neuropeptide Y receptor Y5 [Source:HGNC Symbol;Acc:HGNC:7958]","protein_coding","4",163343892,163351934
"ENSG00000164151","ICE1","interactor of little elongation complex ELL subunit 1 [Source:HGNC Symbol;Acc:HGNC:29154]","protein_coding","5",5420664,5490220
"ENSG00000164175","SLC45A2","solute carrier family 45 member 2 [Source:HGNC Symbol;Acc:HGNC:16472]","protein_coding","5",33944623,33984693
"ENSG00000164187","LMBRD2","LMBR1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25287]","protein_coding","5",36098407,36151887
"ENSG00000164188","RANBP3L","RAN binding protein 3 like [Source:HGNC Symbol;Acc:HGNC:26353]","protein_coding","5",36246913,36302114
"ENSG00000164190","NIPBL","NIPBL cohesin loading factor [Source:HGNC Symbol;Acc:HGNC:28862]","protein_coding","5",36876769,37066413
"ENSG00000164236","ANKRD33B","ankyrin repeat domain 33B [Source:HGNC Symbol;Acc:HGNC:35240]","protein_coding","5",10564070,10657816
"ENSG00000164237","CMBL","carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]","protein_coding","5",10275875,10307902
"ENSG00000164256","PRDM9","PR/SET domain 9 [Source:HGNC Symbol;Acc:HGNC:13994]","protein_coding","5",23443586,23528093
"ENSG00000164303","ENPP6","ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]","protein_coding","4",184088706,184221230
"ENSG00000164305","CASP3","caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]","protein_coding","4",184627696,184649509
"ENSG00000164306","PRIMPOL","primase and DNA directed polymerase [Source:HGNC Symbol;Acc:HGNC:26575]","protein_coding","4",184649667,184694963
"ENSG00000164323","CFAP97","cilia and flagella associated protein 97 [Source:HGNC Symbol;Acc:HGNC:29276]","protein_coding","4",185159665,185209504
"ENSG00000164342","TLR3","toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]","protein_coding","4",186069155,186088073
"ENSG00000164344","KLKB1","kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]","protein_coding","4",186208979,186258471
"ENSG00000164362","TERT","telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730]","protein_coding","5",1253147,1295068
"ENSG00000164363","SLC6A18","solute carrier family 6 member 18 [Source:HGNC Symbol;Acc:HGNC:26441]","protein_coding","5",1225381,1246189
"ENSG00000164366","CCDC127","coiled-coil domain containing 127 [Source:HGNC Symbol;Acc:HGNC:30520]","protein_coding","5",196868,218153
"ENSG00000168310","IRF2","interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]","protein_coding","4",184387729,184474550
"ENSG00000168412","MTNR1A","melatonin receptor 1A [Source:HGNC Symbol;Acc:HGNC:7463]","protein_coding","4",186533655,186555567
"ENSG00000168491","CCDC110","coiled-coil domain containing 110 [Source:HGNC Symbol;Acc:HGNC:28504]","protein_coding","4",185445182,185471752
"ENSG00000168538","TRAPPC11","trafficking protein particle complex 11 [Source:HGNC Symbol;Acc:HGNC:25751]","protein_coding","4",183659267,183713594
"ENSG00000168556","ING2","inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063]","protein_coding","4",183505058,183512429
"ENSG00000168564","CDKN2AIP","CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]","protein_coding","4",183444635,183449064
"ENSG00000168594","ADAM29","ADAM metallopeptidase domain 29 [Source:HGNC Symbol;Acc:HGNC:207]","protein_coding","4",174829668,174978180
"ENSG00000168671","UGT3A2","UDP glycosyltransferase family 3 member A2 [Source:HGNC Symbol;Acc:HGNC:27266]","protein_coding","5",36035021,36071358
"ENSG00000168685","IL7R","interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]","protein_coding","5",35852695,35879603
"ENSG00000168724","DNAJC21","DnaJ heat shock protein family (Hsp40) member C21 [Source:HGNC Symbol;Acc:HGNC:27030]","protein_coding","5",34929559,34958964
"ENSG00000168843","FSTL5","follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]","protein_coding","4",161383897,162164004
"ENSG00000169777","TAS2R1","taste 2 receptor member 1 [Source:HGNC Symbol;Acc:HGNC:14909]","protein_coding","5",9627347,9712378
"ENSG00000169862","CTNND2","catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]","protein_coding","5",10971836,11904446
"ENSG00000170088","TMEM192","transmembrane protein 192 [Source:HGNC Symbol;Acc:HGNC:26775]","protein_coding","4",165070608,165208549
"ENSG00000170549","IRX1","iroquois homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14358]","protein_coding","5",3595832,3601403
"ENSG00000170561","IRX2","iroquois homeobox 2 [Source:HGNC Symbol;Acc:HGNC:14359]","protein_coding","5",2745845,2751677
"ENSG00000171368","TPPP","tubulin polymerization promoting protein [Source:HGNC Symbol;Acc:HGNC:24164]","protein_coding","5",659862,693352
"ENSG00000171421","MRPL36","mitochondrial ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:14490]","protein_coding","5",1798385,1801366
"ENSG00000171497","PPID","peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]","protein_coding","4",158709127,158723396
"ENSG00000171503","ETFDH","electron transfer flavoprotein dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3483]","protein_coding","4",158671968,158710742
"ENSG00000171509","RXFP1","relaxin family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]","protein_coding","4",158315311,158653372
"ENSG00000173320","STOX2","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]","protein_coding","4",183797692,184023526
"ENSG00000173545","ZNF622","zinc finger protein 622 [Source:HGNC Symbol;Acc:HGNC:30958]","protein_coding","5",16451519,16465800
"ENSG00000174358","SLC6A19","solute carrier family 6 member 19 [Source:HGNC Symbol;Acc:HGNC:27960]","protein_coding","5",1201595,1225111
"ENSG00000174473","GALNTL6","polypeptide N-acetylgalactosaminyltransferase like 6 [Source:HGNC Symbol;Acc:HGNC:33844]","protein_coding","4",171812254,173041559
"ENSG00000176788","BASP1","brain abundant membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]","protein_coding","5",17065598,17276843
"ENSG00000176979","TRIM60","tripartite motif containing 60 [Source:HGNC Symbol;Acc:HGNC:21162]","protein_coding","4",165016458,165041749
"ENSG00000177300","CLDN22","claudin 22 [Source:HGNC Symbol;Acc:HGNC:2044]","protein_coding","4",183318100,183320276
"ENSG00000179046","TRIML2","tripartite motif family like 2 [Source:HGNC Symbol;Acc:HGNC:26378]","protein_coding","4",188091272,188109603
"ENSG00000179059","ZFP42","ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]","protein_coding","4",187995771,188005046
"ENSG00000180104","EXOC3","exocyst complex component 3 [Source:HGNC Symbol;Acc:HGNC:30378]","protein_coding","5",443175,471937
"ENSG00000181381","DDX60L","DExD/H-box 60 like [Source:HGNC Symbol;Acc:HGNC:26429]","protein_coding","4",168356735,168537786
"ENSG00000182552","RWDD4","RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750]","protein_coding","4",183639635,183659203
"ENSG00000182631","RXFP3","relaxin family peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:24883]","protein_coding","5",33936386,33938918
"ENSG00000183439","TRIM61","tripartite motif containing 61 [Source:HGNC Symbol;Acc:HGNC:24339]","protein_coding","4",164954446,164977668
"ENSG00000183580","FBXL7","F-box and leucine rich repeat protein 7 [Source:HGNC Symbol;Acc:HGNC:13604]","protein_coding","5",15500180,15939795
"ENSG00000183654","MARCHF11","membrane associated ring-CH-type finger 11 [Source:HGNC Symbol;Acc:HGNC:33609]","protein_coding","5",16067139,16180762
"ENSG00000184108","TRIML1","tripartite motif family like 1 [Source:HGNC Symbol;Acc:HGNC:26698]","protein_coding","4",188139441,188147743
"ENSG00000185028","LRRC14B","leucine rich repeat containing 14B [Source:HGNC Symbol;Acc:HGNC:37268]","protein_coding","5",191495,196334
"ENSG00000185758","CLDN24","claudin 24 [Source:HGNC Symbol;Acc:HGNC:37200]","protein_coding","4",183321764,183322426
"ENSG00000186352","ANKRD37","ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]","protein_coding","4",185396021,185400628
"ENSG00000187821","HELT","helt bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:33783]","protein_coding","4",185018841,185020804
"ENSG00000188818","ZDHHC11","zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]","protein_coding","5",795606,850986
"ENSG00000196104","SPOCK3","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3 [Source:HGNC Symbol;Acc:HGNC:13565]","protein_coding","4",166733384,167234796
"ENSG00000197603","CPLANE1","ciliogenesis and planar polarity effector 1 [Source:HGNC Symbol;Acc:HGNC:25801]","protein_coding","5",37106228,37249376
"ENSG00000198498","TMA16","translation machinery associated 16 homolog [Source:HGNC Symbol;Acc:HGNC:25638]","protein_coding","4",163494442,163520539
"ENSG00000198948","MFAP3L","microfibril associated protein 3 like [Source:HGNC Symbol;Acc:HGNC:29083]","protein_coding","4",169986597,170033031
"ENSG00000205097","FRG2","FSHD region gene 2 [Source:HGNC Symbol;Acc:HGNC:19136]","protein_coding","4",190024367,190027257
"ENSG00000205129","C4orf47","chromosome 4 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:34346]","protein_coding","4",185426249,185449826
"ENSG00000205208","C4orf46","chromosome 4 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:27320]","protein_coding","4",158666675,158672255
"ENSG00000205838","TTC23L","tetratricopeptide repeat domain 23 like [Source:HGNC Symbol;Acc:HGNC:26355]","protein_coding","5",34838833,34899456
"ENSG00000206077","ZDHHC11B","zinc finger DHHC-type containing 11B [Source:HGNC Symbol;Acc:HGNC:32962]","protein_coding","5",710355,784729
"ENSG00000215217","C5orf49","chromosome 5 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:27028]","protein_coding","5",7830378,7851151
"ENSG00000215218","UBE2QL1","ubiquitin conjugating enzyme E2 Q family like 1 [Source:HGNC Symbol;Acc:HGNC:37269]","protein_coding","5",6448859,6496723
"ENSG00000218336","TENM3","teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944]","protein_coding","4",182143987,182803024
"ENSG00000229894","GK3P","glycerol kinase 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:4292]","protein_coding","4",165277812,165279679
"ENSG00000242110","AMACR","alpha-methylacyl-CoA racemase [Source:HGNC Symbol;Acc:HGNC:451]","protein_coding","5",33986165,34008104
"ENSG00000248329","APELA","apelin receptor early endogenous ligand [Source:HGNC Symbol;Acc:HGNC:48925]","protein_coding","4",164877178,164898965
"ENSG00000248771","SMIM31","small integral membrane protein 31 [Source:HGNC Symbol;Acc:HGNC:49638]","protein_coding","4",164754064,164803795
"ENSG00000249156","TAF11L12","TATA-box binding protein associated factor 11 like 12 [Source:HGNC Symbol;Acc:HGNC:53855]","protein_coding","5",17610496,17611583
"ENSG00000249662","LINC02218","long intergenic non-protein coding RNA 2218 [Source:HGNC Symbol;Acc:HGNC:53085]","protein_coding","5",17444010,17486829
"ENSG00000249915","PDCD6","programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]","protein_coding","5",271621,314974
"ENSG00000250374","TRIM75P","tripartite motif containing 75, pseudogene [Source:HGNC Symbol;Acc:HGNC:32686]","protein_coding","4",165053864,165060554
"ENSG00000250782","TAF11L14","TATA-box binding protein associated factor 11 like 14 [Source:HGNC Symbol;Acc:HGNC:53857]","protein_coding","5",17634460,17635053
"ENSG00000260596","DUX4","double homeobox 4 [Source:HGNC Symbol;Acc:HGNC:50800]","protein_coding","4",190173774,190185942
"ENSG00000268799","H3Y2","H3.Y histone 2 [Source:HGNC Symbol;Acc:HGNC:43734]","protein_coding","5",17490967,17492076
"ENSG00000269466","H3Y1","H3.Y histone 1 [Source:HGNC Symbol;Acc:HGNC:43735]","protein_coding","5",17654868,17655849
"ENSG00000272297","","novel protein","protein_coding","4",186426546,186555328
"ENSG00000273294","C1QTNF3-AMACR","C1QTNF3-AMACR readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49198]","protein_coding","5",33987174,34124528
"ENSG00000016082","ISL1","ISL LIM homeobox 1 [Source:HGNC Symbol;Acc:HGNC:6132]","protein_coding","5",51383448,51394730
"ENSG00000035499","DEPDC1B","DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]","protein_coding","5",60596912,60700190
"ENSG00000038427","VCAN","versican [Source:HGNC Symbol;Acc:HGNC:2464]","protein_coding","5",83471618,83582303
"ENSG00000039123","MTREX","Mtr4 exosome RNA helicase [Source:HGNC Symbol;Acc:HGNC:18734]","protein_coding","5",55307989,55425579
"ENSG00000039319","ZFYVE16","zinc finger FYVE-type containing 16 [Source:HGNC Symbol;Acc:HGNC:20756]","protein_coding","5",80408013,80483379
"ENSG00000039537","C6","complement C6 [Source:HGNC Symbol;Acc:HGNC:1339]","protein_coding","5",41142116,41261438
"ENSG00000049167","ERCC8","ERCC excision repair 8, CSA ubiquitin ligase complex subunit [Source:HGNC Symbol;Acc:HGNC:3439]","protein_coding","5",60866454,60945073
"ENSG00000049192","ADAMTS6","ADAM metallopeptidase with thrombospondin type 1 motif 6 [Source:HGNC Symbol;Acc:HGNC:222]","protein_coding","5",65148738,65481920
"ENSG00000049860","HEXB","hexosaminidase subunit beta [Source:HGNC Symbol;Acc:HGNC:4879]","protein_coding","5",74640023,74722647
"ENSG00000049883","PTCD2","pentatricopeptide repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:25734]","protein_coding","5",72320367,72368395
"ENSG00000058729","RIOK2","RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]","protein_coding","5",97160867,97183247
"ENSG00000062194","GPBP1","GC-rich promoter binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29520]","protein_coding","5",57173948,57264679
"ENSG00000067113","PLPP1","phospholipid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:9228]","protein_coding","5",55424854,55534969
"ENSG00000067248","DHX29","DExH-box helicase 29 [Source:HGNC Symbol;Acc:HGNC:15815]","protein_coding","5",55256055,55307694
"ENSG00000068796","KIF2A","kinesin family member 2A [Source:HGNC Symbol;Acc:HGNC:6318]","protein_coding","5",62306162,62391025
"ENSG00000069020","MAST4","microtubule associated serine/threonine kinase family member 4 [Source:HGNC Symbol;Acc:HGNC:19037]","protein_coding","5",66596361,67169595
"ENSG00000070193","FGF10","fibroblast growth factor 10 [Source:HGNC Symbol;Acc:HGNC:3666]","protein_coding","5",44300247,44389706
"ENSG00000081189","MEF2C","myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]","protein_coding","5",88717117,88904257
"ENSG00000082068","WDR70","WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]","protein_coding","5",37379285,37753435
"ENSG00000082074","FYB1","FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]","protein_coding","5",39105252,39274528
"ENSG00000083312","TNPO1","transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]","protein_coding","5",72816312,72916733
"ENSG00000083720","OXCT1","3-oxoacid CoA-transferase 1 [Source:HGNC Symbol;Acc:HGNC:8527]","protein_coding","5",41730065,41870425
"ENSG00000085231","AK6","adenylate kinase 6 [Source:HGNC Symbol;Acc:HGNC:49151]","protein_coding","5",69350984,69370013
"ENSG00000085365","SCAMP1","secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]","protein_coding","5",78360611,78480739
"ENSG00000086189","DIMT1","DIMT1 rRNA methyltransferase and ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:30217]","protein_coding","5",62347284,62403943
"ENSG00000086200","IPO11","importin 11 [Source:HGNC Symbol;Acc:HGNC:20628]","protein_coding","5",62403972,62628582
"ENSG00000095015","MAP3K1","mitogen-activated protein kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6848]","protein_coding","5",56815549,56896152
"ENSG00000112851","ERBIN","erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842]","protein_coding","5",65926556,66082546
"ENSG00000112874","NUDT12","nudix hydrolase 12 [Source:HGNC Symbol;Acc:HGNC:18826]","protein_coding","5",103548855,103562790
"ENSG00000112936","C7","complement C7 [Source:HGNC Symbol;Acc:HGNC:1346]","protein_coding","5",40909497,40984643
"ENSG00000112964","GHR","growth hormone receptor [Source:HGNC Symbol;Acc:HGNC:4263]","protein_coding","5",42423439,42721878
"ENSG00000112972","HMGCS1","3-hydroxy-3-methylglutaryl-CoA synthase 1 [Source:HGNC Symbol;Acc:HGNC:5007]","protein_coding","5",43287470,43313512
"ENSG00000112992","NNT","nicotinamide nucleotide transhydrogenase [Source:HGNC Symbol;Acc:HGNC:7863]","protein_coding","5",43602692,43707405
"ENSG00000112996","MRPS30","mitochondrial ribosomal protein S30 [Source:HGNC Symbol;Acc:HGNC:8769]","protein_coding","5",44808947,44820428
"ENSG00000113048","MRPS27","mitochondrial ribosomal protein S27 [Source:HGNC Symbol;Acc:HGNC:14512]","protein_coding","5",72219403,72320646
"ENSG00000113088","GZMK","granzyme K [Source:HGNC Symbol;Acc:HGNC:4711]","protein_coding","5",55024256,55034570
"ENSG00000113161","HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]","protein_coding","5",75336329,75364001
"ENSG00000113163","CERT1","ceramide transporter 1 [Source:HGNC Symbol;Acc:HGNC:2205]","protein_coding","5",75356345,75512138
"ENSG00000113231","PDE8B","phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794]","protein_coding","5",77210449,77428256
"ENSG00000113273","ARSB","arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]","protein_coding","5",78777209,78986087
"ENSG00000113296","THBS4","thrombospondin 4 [Source:HGNC Symbol;Acc:HGNC:11788]","protein_coding","5",79991311,80083287
"ENSG00000113318","MSH3","mutS homolog 3 [Source:HGNC Symbol;Acc:HGNC:7326]","protein_coding","5",80654652,80876815
"ENSG00000113319","RASGRF2","Ras protein specific guanine nucleotide releasing factor 2 [Source:HGNC Symbol;Acc:HGNC:9876]","protein_coding","5",80960363,81230162
"ENSG00000113356","POLR3G","RNA polymerase III subunit G [Source:HGNC Symbol;Acc:HGNC:30075]","protein_coding","5",90471748,90514557
"ENSG00000113369","ARRDC3","arrestin domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29263]","protein_coding","5",91368631,91383317
"ENSG00000113391","FAM172A","family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]","protein_coding","5",93617725,94111699
"ENSG00000113441","LNPEP","leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]","protein_coding","5",96935394,97037513
"ENSG00000113448","PDE4D","phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]","protein_coding","5",58969038,60522120
"ENSG00000113532","ST8SIA4","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10871]","protein_coding","5",100806933,100903282
"ENSG00000113593","PPWD1","peptidylprolyl isomerase domain and WD repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28954]","protein_coding","5",65563236,65587549
"ENSG00000113594","LIFR","LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]","protein_coding","5",38474668,38608354
"ENSG00000113595","TRIM23","tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]","protein_coding","5",65589690,65625975
"ENSG00000113597","TRAPPC13","trafficking protein particle complex 13 [Source:HGNC Symbol;Acc:HGNC:25828]","protein_coding","5",65625004,65666233
"ENSG00000113600","C9","complement C9 [Source:HGNC Symbol;Acc:HGNC:1358]","protein_coding","5",39284140,39424868
"ENSG00000113638","TTC33","tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]","protein_coding","5",40512333,40755963
"ENSG00000118985","ELL2","elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]","protein_coding","5",95885098,95961851
"ENSG00000122008","POLK","DNA polymerase kappa [Source:HGNC Symbol;Acc:HGNC:9183]","protein_coding","5",75511756,75601144
"ENSG00000122012","SV2C","synaptic vesicle glycoprotein 2C [Source:HGNC Symbol;Acc:HGNC:30670]","protein_coding","5",76083383,76353939
"ENSG00000123213","NLN","neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]","protein_coding","5",65722205,65871725
"ENSG00000123219","CENPK","centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]","protein_coding","5",65517766,65563168
"ENSG00000127184","COX7C","cytochrome c oxidase subunit 7C [Source:HGNC Symbol;Acc:HGNC:2292]","protein_coding","5",86617928,86620962
"ENSG00000130449","ZSWIM6","zinc finger SWIM-type containing 6 [Source:HGNC Symbol;Acc:HGNC:29316]","protein_coding","5",61332258,61546172
"ENSG00000131711","MAP1B","microtubule associated protein 1B [Source:HGNC Symbol;Acc:HGNC:6836]","protein_coding","5",72107234,72209565
"ENSG00000131730","CKMT2","creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]","protein_coding","5",81233320,81266398
"ENSG00000131732","ZCCHC9","zinc finger CCHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:25424]","protein_coding","5",81301587,81313297
"ENSG00000131844","MCCC2","methylcrotonoyl-CoA carboxylase 2 [Source:HGNC Symbol;Acc:HGNC:6937]","protein_coding","5",71579531,71658706
"ENSG00000132356","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9376]","protein_coding","5",40759379,40798374
"ENSG00000132357","CARD6","caspase recruitment domain family member 6 [Source:HGNC Symbol;Acc:HGNC:16394]","protein_coding","5",40841308,40860175
"ENSG00000132837","DMGDH","dimethylglycine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:24475]","protein_coding","5",78997564,79236038
"ENSG00000132840","BHMT2","betaine--homocysteine S-methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:1048]","protein_coding","5",79069767,79090069
"ENSG00000132842","AP3B1","adaptor related protein complex 3 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:566]","protein_coding","5",78002326,78294698
"ENSG00000132846","ZBED3","zinc finger BED-type containing 3 [Source:HGNC Symbol;Acc:HGNC:20711]","protein_coding","5",77072072,77087285
"ENSG00000133302","SLF1","SMC5-SMC6 complex localization factor 1 [Source:HGNC Symbol;Acc:HGNC:25408]","protein_coding","5",94618669,94739436
"ENSG00000134056","MRPS36","mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]","protein_coding","5",69217760,69230158
"ENSG00000134057","CCNB1","cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]","protein_coding","5",69167135,69178245
"ENSG00000134058","CDK7","cyclin dependent kinase 7 [Source:HGNC Symbol;Acc:HGNC:1778]","protein_coding","5",69234795,69277430
"ENSG00000134061","CD180","CD180 molecule [Source:HGNC Symbol;Acc:HGNC:6726]","protein_coding","5",67179613,67196799
"ENSG00000134352","IL6ST","interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]","protein_coding","5",55935095,55995022
"ENSG00000134363","FST","follistatin [Source:HGNC Symbol;Acc:HGNC:3971]","protein_coding","5",53480626,53487134
"ENSG00000134480","CCNH","cyclin H [Source:HGNC Symbol;Acc:HGNC:1594]","protein_coding","5",87318416,87412930
"ENSG00000145592","RPL37","ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:10347]","protein_coding","5",40825262,40835222
"ENSG00000145623","OSMR","oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]","protein_coding","5",38845858,38945596
"ENSG00000145632","PLK2","polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]","protein_coding","5",58453982,58460139
"ENSG00000145642","SHISAL2B","shisa like 2B [Source:HGNC Symbol;Acc:HGNC:34236]","protein_coding","5",64690442,64718190
"ENSG00000145649","GZMA","granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]","protein_coding","5",55102646,55110252
"ENSG00000145675","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]","protein_coding","5",68215756,68301821
"ENSG00000145681","HAPLN1","hyaluronan and proteoglycan link protein 1 [Source:HGNC Symbol;Acc:HGNC:2380]","protein_coding","5",83637805,83720855
"ENSG00000145685","LHFPL2","LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]","protein_coding","5",78485215,78770021
"ENSG00000145687","SSBP2","single stranded DNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15831]","protein_coding","5",81413021,81751797
"ENSG00000145692","BHMT","betaine--homocysteine S-methyltransferase [Source:HGNC Symbol;Acc:HGNC:1047]","protein_coding","5",79111809,79132288
"ENSG00000145700","ANKRD31","ankyrin repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:26853]","protein_coding","5",75068275,75236911
"ENSG00000145703","IQGAP2","IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]","protein_coding","5",76403285,76708132
